selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition
42,near-aligned,far-anchor,8,3,2,50,47
42,near-aligned,far-anchor,8,2,2,50,48
42,near-aligned,far-anchor,8,1,2,50,49
42,aligned,far-anchor,8,0,2,50,50
42,near-aligned,far-anchor,8,4,2,50 and 100,54
42,near-aligned,far-anchor,8,3,2,100,55
42,near-aligned,far-anchor,8,2,2,100,56
42,near-aligned,far-anchor,8,1,2,100,57
42,aligned,far-anchor,8,0,2,100,58
43,aligned,far-anchor,7,0,2,0,0
43,near-aligned,far-anchor,7,1,2,0,1
43,near-aligned,far-anchor,7,2,2,0,2
43,near-aligned,far-anchor,7,3,2,0,3
43,near-aligned,far-anchor,7,3,2,50,4
43,near-aligned,far-anchor,7,2,2,50,5
43,near-aligned,far-anchor,7,1,2,50,6
43,aligned,far-anchor,7,0,2,50,7
43,near-aligned,far-anchor,7,4,2,50,11
43,far-from-aligned,far-anchor,7,5,2,50,12
43,far-from-aligned,far-anchor,7,6,2,50,13
43,far-from-aligned,far-anchor,7,7,2,50,14
43,far-from-aligned,far-anchor,7,8,2,50,15
43,far-from-aligned,far-anchor,7,9,2,25 and 50,16
43,far-from-aligned,far-anchor,7,8,2,25,17
43,far-from-aligned,far-anchor,7,7,2,25,18
43,far-from-aligned,far-anchor,7,6,2,25,19
43,far-from-aligned,far-anchor,7,5,2,25,20
43,near-aligned,far-anchor,7,4,2,25,21
43,near-aligned,far-anchor,7,3,2,25,22
43,near-aligned,far-anchor,7,2,2,25,23
43,near-aligned,far-anchor,7,1,2,25,24
43,aligned,far-anchor,7,0,2,25,25
43,near-aligned,far-anchor,7,3,2,75,29
43,near-aligned,far-anchor,7,2,2,75,30
43,near-aligned,far-anchor,7,1,2,75,31
43,aligned,far-anchor,7,0,2,75,32
43,near-aligned,far-anchor,7,4,2,75,36
43,far-from-aligned,far-anchor,7,5,2,75,37
43,far-from-aligned,far-anchor,7,6,2,75,38
43,far-from-aligned,far-anchor,7,7,2,75,39
43,far-from-aligned,far-anchor,7,8,2,75,40
43,far-from-aligned,far-anchor,7,9,2,50 and 75,41
43,far-from-aligned,far-anchor,7,8,2,50,42
43,far-from-aligned,far-anchor,7,7,2,50,43
43,far-from-aligned,far-anchor,7,6,2,50,44
43,far-from-aligned,far-anchor,7,5,2,50,45
43,near-aligned,far-anchor,7,4,2,50,46
43,near-aligned,far-anchor,7,3,2,50,47
43,near-aligned,far-anchor,7,2,2,50,48
43,near-aligned,far-anchor,7,1,2,50,49
43,aligned,far-anchor,7,0,2,50,50
43,near-aligned,far-anchor,7,3,2,100,54
43,near-aligned,far-anchor,7,2,2,100,55
43,near-aligned,far-anchor,7,1,2,100,56
43,aligned,far-anchor,7,0,2,100,57
44,aligned,far-anchor,6,0,1,0,0
44,near-aligned,far-anchor,6,1,1,0,1
44,near-aligned,far-anchor,6,2,1,0,2
44,near-aligned,far-anchor,6,3,1,0 and 50,3
44,near-aligned,far-anchor,6,2,1,50,4
44,near-aligned,far-anchor,6,1,1,50,5
44,aligned,far-anchor,6,0,1,50,6
44,near-aligned,far-anchor,6,3,1,50,9
44,near-aligned,far-anchor,6,4,1,50,10
44,far-from-aligned,far-anchor,6,5,1,50,11
44,far-from-aligned,far-anchor,6,6,1,50,12
44,far-from-aligned,far-anchor,6,7,1,50,13
44,far-from-aligned,far-anchor,6,8,1,50,14
44,far-from-aligned,far-anchor,6,9,1,50,15
44,far-from-aligned,far-anchor,6,9,1,25,16
44,far-from-aligned,far-anchor,6,8,1,25,17
44,far-from-aligned,far-anchor,6,7,1,25,18
44,far-from-aligned,far-anchor,6,6,1,25,19
44,far-from-aligned,far-anchor,6,5,1,25,20
44,near-aligned,far-anchor,6,4,1,25,21
44,near-aligned,far-anchor,6,3,1,25,22
44,near-aligned,far-anchor,6,2,1,25,23
44,near-aligned,far-anchor,6,1,1,25,24
44,aligned,far-anchor,6,0,1,25,25
44,near-aligned,far-anchor,6,3,1,25 and 75,28
44,near-aligned,far-anchor,6,2,1,75,29
44,near-aligned,far-anchor,6,1,1,75,30
44,aligned,far-anchor,6,0,1,75,31
44,near-aligned,far-anchor,6,3,1,75,34
44,near-aligned,far-anchor,6,4,1,75,35
44,far-from-aligned,far-anchor,6,5,1,75,36
44,far-from-aligned,far-anchor,6,6,1,75,37
44,far-from-aligned,far-anchor,6,7,1,75,38
44,far-from-aligned,far-anchor,6,8,1,75,39
44,far-from-aligned,far-anchor,6,9,1,75,40
44,far-from-aligned,far-anchor,6,9,1,50,41
44,far-from-aligned,far-anchor,6,8,1,50,42
44,far-from-aligned,far-anchor,6,7,1,50,43
44,far-from-aligned,far-anchor,6,6,1,50,44
44,far-from-aligned,far-anchor,6,5,1,50,45
44,near-aligned,far-anchor,6,4,1,50,46
44,near-aligned,far-anchor,6,3,1,50,47
44,near-aligned,far-anchor,6,2,1,50,48
44,near-aligned,far-anchor,6,1,1,50,49
44,aligned,far-anchor,6,0,1,50,50
44,near-aligned,far-anchor,6,3,1,50 and 100,53
44,near-aligned,far-anchor,6,2,1,100,54
44,near-aligned,far-anchor,6,1,1,100,55
44,aligned,far-anchor,6,0,1,100,56
45,aligned,far-anchor,5,0,0,0,0
45,near-aligned,far-anchor,5,1,0,0,1
45,near-aligned,far-anchor,5,2,0,0,2
45,near-aligned,far-anchor,5,2,0,50,3
45,near-aligned,far-anchor,5,1,0,50,4
45,aligned,far-anchor,5,0,0,50,5
45,near-aligned,far-anchor,5,3,0,50,8
45,near-aligned,far-anchor,5,4,0,50,9
45,far-from-aligned,far-anchor,5,5,0,50,10
45,far-from-aligned,far-anchor,5,6,0,50,11
45,far-from-aligned,far-anchor,5,7,0,50,12
45,far-from-aligned,far-anchor,5,8,0,50,13
45,far-from-aligned,far-anchor,5,9,0,50,14
45,far-from-aligned,far-anchor,5,10,0,25 and 50,15
45,far-from-aligned,far-anchor,5,9,0,25,16
45,far-from-aligned,far-anchor,5,8,0,25,17
45,far-from-aligned,far-anchor,5,7,0,25,18
45,far-from-aligned,far-anchor,5,6,0,25,19
45,far-from-aligned,far-anchor,5,5,0,25,20
45,near-aligned,far-anchor,5,4,0,25,21
45,near-aligned,far-anchor,5,3,0,25,22
45,near-aligned,far-anchor,5,2,0,25,23
45,near-aligned,far-anchor,5,1,0,25,24
45,aligned,far-anchor,5,0,0,25,25
45,near-aligned,far-anchor,5,2,0,75,28
45,near-aligned,far-anchor,5,1,0,75,29
45,aligned,far-anchor,5,0,0,75,30
45,near-aligned,far-anchor,5,3,0,75,33
45,near-aligned,far-anchor,5,4,0,75,34
45,far-from-aligned,far-anchor,5,5,0,75,35
45,far-from-aligned,far-anchor,5,6,0,75,36
45,far-from-aligned,far-anchor,5,7,0,75,37
45,far-from-aligned,far-anchor,5,8,0,75,38
45,far-from-aligned,far-anchor,5,9,0,75,39
45,far-from-aligned,far-anchor,5,10,0,50 and 75,40
45,far-from-aligned,far-anchor,5,9,0,50,41
45,far-from-aligned,far-anchor,5,8,0,50,42
45,far-from-aligned,far-anchor,5,7,0,50,43
45,far-from-aligned,far-anchor,5,6,0,50,44
45,far-from-aligned,far-anchor,5,5,0,50,45
45,near-aligned,far-anchor,5,4,0,50,46
45,near-aligned,far-anchor,5,3,0,50,47
45,near-aligned,far-anchor,5,2,0,50,48
45,near-aligned,far-anchor,5,1,0,50,49
45,aligned,far-anchor,5,0,0,50,50
45,near-aligned,far-anchor,5,2,0,100,53
45,near-aligned,far-anchor,5,1,0,100,54
45,aligned,far-anchor,5,0,0,100,55
46,aligned,near-anchor,4,0,1,0,0
46,near-aligned,near-anchor,4,1,1,0,1
46,near-aligned,near-anchor,4,2,1,0 and 50,2
46,near-aligned,near-anchor,4,1,1,50,3
46,aligned,near-anchor,4,0,1,50,4
46,near-aligned,near-anchor,4,2,1,50,6
46,near-aligned,near-anchor,4,3,1,50,7
46,near-aligned,near-anchor,4,4,1,50,8
46,far-from-aligned,near-anchor,4,5,1,50,9
46,far-from-aligned,near-anchor,4,6,1,50,10
46,far-from-aligned,near-anchor,4,7,1,50,11
46,far-from-aligned,near-anchor,4,8,1,50,12
46,far-from-aligned,near-anchor,4,9,1,50,13
46,far-from-aligned,near-anchor,4,10,1,50,14
46,far-from-aligned,near-anchor,4,10,1,25,15
46,far-from-aligned,near-anchor,4,9,1,25,16
46,far-from-aligned,near-anchor,4,8,1,25,17
46,far-from-aligned,near-anchor,4,7,1,25,18
46,far-from-aligned,near-anchor,4,6,1,25,19
46,far-from-aligned,near-anchor,4,5,1,25,20
46,near-aligned,near-anchor,4,4,1,25,21
46,near-aligned,near-anchor,4,3,1,25,22
46,near-aligned,near-anchor,4,2,1,25,23
46,near-aligned,near-anchor,4,1,1,25,24
46,aligned,near-anchor,4,0,1,25,25
46,near-aligned,near-anchor,4,2,1,25 and 75,27
46,near-aligned,near-anchor,4,1,1,75,28
46,aligned,near-anchor,4,0,1,75,29
46,near-aligned,near-anchor,4,2,1,75,31
46,near-aligned,near-anchor,4,3,1,75,32
46,near-aligned,near-anchor,4,4,1,75,33
46,far-from-aligned,near-anchor,4,5,1,75,34
46,far-from-aligned,near-anchor,4,6,1,75,35
46,far-from-aligned,near-anchor,4,7,1,75,36
46,far-from-aligned,near-anchor,4,8,1,75,37
46,far-from-aligned,near-anchor,4,9,1,75,38
46,far-from-aligned,near-anchor,4,10,1,75,39
46,far-from-aligned,near-anchor,4,10,1,50,40
46,far-from-aligned,near-anchor,4,9,1,50,41
46,far-from-aligned,near-anchor,4,8,1,50,42
46,far-from-aligned,near-anchor,4,7,1,50,43
46,far-from-aligned,near-anchor,4,6,1,50,44
46,far-from-aligned,near-anchor,4,5,1,50,45
46,near-aligned,near-anchor,4,4,1,50,46
46,near-aligned,near-anchor,4,3,1,50,47
46,near-aligned,near-anchor,4,2,1,50,48
46,near-aligned,near-anchor,4,1,1,50,49
46,aligned,near-anchor,4,0,1,50,50
46,near-aligned,near-anchor,4,2,1,50 and 100,52
46,near-aligned,near-anchor,4,1,1,100,53
46,aligned,near-anchor,4,0,1,100,54
47,aligned,near-anchor,3,0,2,0,0
47,near-aligned,near-anchor,3,1,2,0,1
47,near-aligned,near-anchor,3,1,2,50,2
47,aligned,near-anchor,3,0,2,50,3
47,near-aligned,near-anchor,3,2,2,50,5
47,near-aligned,near-anchor,3,3,2,50,6
47,near-aligned,near-anchor,3,4,2,50,7
47,far-from-aligned,near-anchor,3,5,2,50,8
47,far-from-aligned,near-anchor,3,6,2,50,9
47,far-from-aligned,near-anchor,3,7,2,50,10
47,far-from-aligned,near-anchor,3,8,2,50,11
47,far-from-aligned,near-anchor,3,9,2,50,12
47,far-from-aligned,near-anchor,3,10,2,50,13
47,far-from-aligned,near-anchor,3,11,2,25 and 50,14
47,far-from-aligned,near-anchor,3,10,2,25,15
47,far-from-aligned,near-anchor,3,9,2,25,16
47,far-from-aligned,near-anchor,3,8,2,25,17
47,far-from-aligned,near-anchor,3,7,2,25,18
47,far-from-aligned,near-anchor,3,6,2,25,19
47,far-from-aligned,near-anchor,3,5,2,25,20
47,near-aligned,near-anchor,3,4,2,25,21
47,near-aligned,near-anchor,3,3,2,25,22
47,near-aligned,near-anchor,3,2,2,25,23
47,near-aligned,near-anchor,3,1,2,25,24
47,aligned,near-anchor,3,0,2,25,25
47,near-aligned,near-anchor,3,1,2,75,27
47,aligned,near-anchor,3,0,2,75,28
47,near-aligned,near-anchor,3,2,2,75,30
47,near-aligned,near-anchor,3,3,2,75,31
47,near-aligned,near-anchor,3,4,2,75,32
47,far-from-aligned,near-anchor,3,5,2,75,33
47,far-from-aligned,near-anchor,3,6,2,75,34
47,far-from-aligned,near-anchor,3,7,2,75,35
47,far-from-aligned,near-anchor,3,8,2,75,36
47,far-from-aligned,near-anchor,3,9,2,75,37
47,far-from-aligned,near-anchor,3,10,2,75,38
47,far-from-aligned,near-anchor,3,11,2,50 and 75,39
47,far-from-aligned,near-anchor,3,10,2,50,40
47,far-from-aligned,near-anchor,3,9,2,50,41
47,far-from-aligned,near-anchor,3,8,2,50,42
47,far-from-aligned,near-anchor,3,7,2,50,43
47,far-from-aligned,near-anchor,3,6,2,50,44
47,far-from-aligned,near-anchor,3,5,2,50,45
47,near-aligned,near-anchor,3,4,2,50,46
47,near-aligned,near-anchor,3,3,2,50,47
47,near-aligned,near-anchor,3,2,2,50,48
47,near-aligned,near-anchor,3,1,2,50,49
47,aligned,near-anchor,3,0,2,50,50
47,near-aligned,near-anchor,3,1,2,100,52
47,aligned,near-anchor,3,0,2,100,53
48,aligned,near-anchor,2,0,2,0,0
48,near-aligned,near-anchor,2,1,2,0 and 50,1
48,aligned,near-anchor,2,0,2,50,2
48,near-aligned,near-anchor,2,1,2,50,3
48,near-aligned,near-anchor,2,2,2,50,4
48,near-aligned,near-anchor,2,3,2,50,5
48,near-aligned,near-anchor,2,4,2,50,6
48,far-from-aligned,near-anchor,2,5,2,50,7
48,far-from-aligned,near-anchor,2,6,2,50,8
48,far-from-aligned,near-anchor,2,7,2,50,9
48,far-from-aligned,near-anchor,2,8,2,50,10
48,far-from-aligned,near-anchor,2,9,2,50,11
48,far-from-aligned,near-anchor,2,10,2,50,12
48,far-from-aligned,near-anchor,2,11,2,50,13
48,far-from-aligned,near-anchor,2,11,2,25,14
48,far-from-aligned,near-anchor,2,10,2,25,15
48,far-from-aligned,near-anchor,2,9,2,25,16
48,far-from-aligned,near-anchor,2,8,2,25,17
48,far-from-aligned,near-anchor,2,7,2,25,18
48,far-from-aligned,near-anchor,2,6,2,25,19
48,far-from-aligned,near-anchor,2,5,2,25,20
48,near-aligned,near-anchor,2,4,2,25,21
48,near-aligned,near-anchor,2,3,2,25,22
48,near-aligned,near-anchor,2,2,2,25,23
48,near-aligned,near-anchor,2,1,2,25,24
48,aligned,near-anchor,2,0,2,25,25
48,near-aligned,near-anchor,2,1,2,25 and 75,26
48,aligned,near-anchor,2,0,2,75,27
48,near-aligned,near-anchor,2,1,2,75,28
48,near-aligned,near-anchor,2,2,2,75,29
48,near-aligned,near-anchor,2,3,2,75,30
48,near-aligned,near-anchor,2,4,2,75,31
48,far-from-aligned,near-anchor,2,5,2,75,32
48,far-from-aligned,near-anchor,2,6,2,75,33
48,far-from-aligned,near-anchor,2,7,2,75,34
48,far-from-aligned,near-anchor,2,8,2,75,35
48,far-from-aligned,near-anchor,2,9,2,75,36
48,far-from-aligned,near-anchor,2,10,2,75,37
48,far-from-aligned,near-anchor,2,11,2,75,38
48,far-from-aligned,near-anchor,2,11,2,50,39
48,far-from-aligned,near-anchor,2,10,2,50,40
48,far-from-aligned,near-anchor,2,9,2,50,41
48,far-from-aligned,near-anchor,2,8,2,50,42
48,far-from-aligned,near-anchor,2,7,2,50,43
48,far-from-aligned,near-anchor,2,6,2,50,44
48,far-from-aligned,near-anchor,2,5,2,50,45
48,near-aligned,near-anchor,2,4,2,50,46
48,near-aligned,near-anchor,2,3,2,50,47
48,near-aligned,near-anchor,2,2,2,50,48
48,near-aligned,near-anchor,2,1,2,50,49
48,aligned,near-anchor,2,0,2,50,50
48,near-aligned,near-anchor,2,1,2,50 and 100,51
48,aligned,near-anchor,2,0,2,100,52
49,aligned,near-anchor,1,0,1,0,0
49,aligned,near-anchor,1,0,1,50,1
49,near-aligned,near-anchor,1,1,1,50,2
49,near-aligned,near-anchor,1,2,1,50,3
49,near-aligned,near-anchor,1,3,1,50,4
49,near-aligned,near-anchor,1,4,1,50,5
49,far-from-aligned,near-anchor,1,5,1,50,6
49,far-from-aligned,near-anchor,1,6,1,50,7
49,far-from-aligned,near-anchor,1,7,1,50,8
49,far-from-aligned,near-anchor,1,8,1,50,9
49,far-from-aligned,near-anchor,1,9,1,50,10
49,far-from-aligned,near-anchor,1,10,1,50,11
49,far-from-aligned,near-anchor,1,11,1,50,12
49,far-from-aligned,near-anchor,1,12,1,25 and 50,13
49,far-from-aligned,near-anchor,1,11,1,25,14
49,far-from-aligned,near-anchor,1,10,1,25,15
49,far-from-aligned,near-anchor,1,9,1,25,16
49,far-from-aligned,near-anchor,1,8,1,25,17
49,far-from-aligned,near-anchor,1,7,1,25,18
49,far-from-aligned,near-anchor,1,6,1,25,19
49,far-from-aligned,near-anchor,1,5,1,25,20
49,near-aligned,near-anchor,1,4,1,25,21
49,near-aligned,near-anchor,1,3,1,25,22
49,near-aligned,near-anchor,1,2,1,25,23
49,near-aligned,near-anchor,1,1,1,25,24
49,aligned,near-anchor,1,0,1,25,25
49,aligned,near-anchor,1,0,1,75,26
49,near-aligned,near-anchor,1,1,1,75,27
49,near-aligned,near-anchor,1,2,1,75,28
49,near-aligned,near-anchor,1,3,1,75,29
49,near-aligned,near-anchor,1,4,1,75,30
49,far-from-aligned,near-anchor,1,5,1,75,31
49,far-from-aligned,near-anchor,1,6,1,75,32
49,far-from-aligned,near-anchor,1,7,1,75,33
49,far-from-aligned,near-anchor,1,8,1,75,34
49,far-from-aligned,near-anchor,1,9,1,75,35
49,far-from-aligned,near-anchor,1,10,1,75,36
49,far-from-aligned,near-anchor,1,11,1,75,37
49,far-from-aligned,near-anchor,1,12,1,50 and 75,38
49,far-from-aligned,near-anchor,1,11,1,50,39
49,far-from-aligned,near-anchor,1,10,1,50,40
49,far-from-aligned,near-anchor,1,9,1,50,41
49,far-from-aligned,near-anchor,1,8,1,50,42
49,far-from-aligned,near-anchor,1,7,1,50,43
49,far-from-aligned,near-anchor,1,6,1,50,44
49,far-from-aligned,near-anchor,1,5,1,50,45
49,near-aligned,near-anchor,1,4,1,50,46
49,near-aligned,near-anchor,1,3,1,50,47
49,near-aligned,near-anchor,1,2,1,50,48
49,near-aligned,near-anchor,1,1,1,50,49
49,aligned,near-anchor,1,0,1,50,50
49,aligned,near-anchor,1,0,1,100,51
50,aligned,anchor,0,0,0,0 and 50,0
50,near-aligned,anchor,0,1,0,0 and 50,1
50,near-aligned,anchor,0,2,0,0 and 50,2
50,near-aligned,anchor,0,3,0,0 and 50,3
50,near-aligned,anchor,0,4,0,0 and 50,4
50,far-from-aligned,anchor,0,5,0,0 and 50,5
50,far-from-aligned,anchor,0,6,0,0 and 50,6
50,far-from-aligned,anchor,0,7,0,0 and 50,7
50,far-from-aligned,anchor,0,8,0,0 and 50,8
50,far-from-aligned,anchor,0,9,0,0 and 50,9
50,far-from-aligned,anchor,0,10,0,0 and 50,10
50,far-from-aligned,anchor,0,11,0,0 and 50,11
50,far-from-aligned,anchor,0,12,0,0 and 50,12
50,far-from-aligned,anchor,0,12,0,25 and 75,13
50,far-from-aligned,anchor,0,11,0,25 and 75,14
50,far-from-aligned,anchor,0,10,0,25 and 75,15
50,far-from-aligned,anchor,0,9,0,25 and 75,16
50,far-from-aligned,anchor,0,8,0,25 and 75,17
50,far-from-aligned,anchor,0,7,0,25 and 75,18
50,far-from-aligned,anchor,0,6,0,25 and 75,19
50,far-from-aligned,anchor,0,5,0,25 and 75,20
50,near-aligned,anchor,0,4,0,25 and 75,21
50,near-aligned,anchor,0,3,0,25 and 75,22
50,near-aligned,anchor,0,2,0,25 and 75,23
50,near-aligned,anchor,0,1,0,25 and 75,24
50,aligned,anchor,0,0,0,25 and 75,25
50,far-from-aligned,anchor,0,12,0,50 and 100,38
50,far-from-aligned,anchor,0,11,0,50 and 100,39
50,far-from-aligned,anchor,0,10,0,50 and 100,40
50,far-from-aligned,anchor,0,9,0,50 and 100,41
50,far-from-aligned,anchor,0,8,0,50 and 100,42
50,far-from-aligned,anchor,0,7,0,50 and 100,43
50,far-from-aligned,anchor,0,6,0,50 and 100,44
50,far-from-aligned,anchor,0,5,0,50 and 100,45
50,near-aligned,anchor,0,4,0,50 and 100,46
50,near-aligned,anchor,0,3,0,50 and 100,47
50,near-aligned,anchor,0,2,0,50 and 100,48
50,near-aligned,anchor,0,1,0,50 and 100,49
50,aligned,anchor,0,0,0,50 and 100,50
51,aligned,far-anchor,1,0,1,0,0
51,near-aligned,far-anchor,1,1,1,0,1
51,near-aligned,far-anchor,1,2,1,0,2
51,near-aligned,far-anchor,1,3,1,0,3
51,near-aligned,far-anchor,1,4,1,0,4
51,far-from-aligned,far-anchor,1,5,1,0,5
51,far-from-aligned,far-anchor,1,6,1,0,6
51,far-from-aligned,far-anchor,1,7,1,0,7
51,far-from-aligned,far-anchor,1,8,1,0,8
51,far-from-aligned,far-anchor,1,9,1,0,9
51,far-from-aligned,far-anchor,1,10,1,0,10
51,far-from-aligned,far-anchor,1,11,1,0,11
51,far-from-aligned,far-anchor,1,12,1,0 and 75,12
51,far-from-aligned,far-anchor,1,11,1,75,13
51,far-from-aligned,far-anchor,1,10,1,75,14
51,far-from-aligned,far-anchor,1,9,1,75,15
51,far-from-aligned,far-anchor,1,8,1,75,16
51,far-from-aligned,far-anchor,1,7,1,75,17
51,far-from-aligned,far-anchor,1,6,1,75,18
51,far-from-aligned,far-anchor,1,5,1,75,19
51,near-aligned,far-anchor,1,4,1,75,20
51,near-aligned,far-anchor,1,3,1,75,21
51,near-aligned,far-anchor,1,2,1,75,22
51,near-aligned,far-anchor,1,1,1,75,23
51,aligned,far-anchor,1,0,1,75,24
51,aligned,far-anchor,1,0,1,25,25
51,near-aligned,far-anchor,1,1,1,25,26
51,near-aligned,far-anchor,1,2,1,25,27
51,near-aligned,far-anchor,1,3,1,25,28
51,near-aligned,far-anchor,1,4,1,25,29
51,far-from-aligned,far-anchor,1,5,1,25,30
51,far-from-aligned,far-anchor,1,6,1,25,31
51,far-from-aligned,far-anchor,1,7,1,25,32
51,far-from-aligned,far-anchor,1,8,1,25,33
51,far-from-aligned,far-anchor,1,9,1,25,34
51,far-from-aligned,far-anchor,1,10,1,25,35
51,far-from-aligned,far-anchor,1,11,1,25,36
51,far-from-aligned,far-anchor,1,12,1,25 and 100,37
51,far-from-aligned,far-anchor,1,11,1,100,38
51,far-from-aligned,far-anchor,1,10,1,100,39
51,far-from-aligned,far-anchor,1,9,1,100,40
51,far-from-aligned,far-anchor,1,8,1,100,41
51,far-from-aligned,far-anchor,1,7,1,100,42
51,far-from-aligned,far-anchor,1,6,1,100,43
51,far-from-aligned,far-anchor,1,5,1,100,44
51,near-aligned,far-anchor,1,4,1,100,45
51,near-aligned,far-anchor,1,3,1,100,46
51,near-aligned,far-anchor,1,2,1,100,47
51,near-aligned,far-anchor,1,1,1,100,48
51,aligned,far-anchor,1,0,1,100,49
52,aligned,far-anchor,2,0,2,0,0
52,near-aligned,far-anchor,2,1,2,0,1
52,near-aligned,far-anchor,2,2,2,0,2
52,near-aligned,far-anchor,2,3,2,0,3
52,near-aligned,far-anchor,2,4,2,0,4
52,far-from-aligned,far-anchor,2,5,2,0,5
52,far-from-aligned,far-anchor,2,6,2,0,6
52,far-from-aligned,far-anchor,2,7,2,0,7
52,far-from-aligned,far-anchor,2,8,2,0,8
52,far-from-aligned,far-anchor,2,9,2,0,9
52,far-from-aligned,far-anchor,2,10,2,0,10
52,far-from-aligned,far-anchor,2,11,2,0,11
52,far-from-aligned,far-anchor,2,11,2,75,12
52,far-from-aligned,far-anchor,2,10,2,75,13
52,far-from-aligned,far-anchor,2,9,2,75,14
52,far-from-aligned,far-anchor,2,8,2,75,15
52,far-from-aligned,far-anchor,2,7,2,75,16
52,far-from-aligned,far-anchor,2,6,2,75,17
52,far-from-aligned,far-anchor,2,5,2,75,18
52,near-aligned,far-anchor,2,4,2,75,19
52,near-aligned,far-anchor,2,3,2,75,20
52,near-aligned,far-anchor,2,2,2,75,21
52,near-aligned,far-anchor,2,1,2,75,22
52,aligned,far-anchor,2,0,2,75,23
52,near-aligned,far-anchor,2,1,2,25 and 75,24
52,aligned,far-anchor,2,0,2,25,25
52,near-aligned,far-anchor,2,1,2,25,26
52,near-aligned,far-anchor,2,2,2,25,27
52,near-aligned,far-anchor,2,3,2,25,28
52,near-aligned,far-anchor,2,4,2,25,29
52,far-from-aligned,far-anchor,2,5,2,25,30
52,far-from-aligned,far-anchor,2,6,2,25,31
52,far-from-aligned,far-anchor,2,7,2,25,32
52,far-from-aligned,far-anchor,2,8,2,25,33
52,far-from-aligned,far-anchor,2,9,2,25,34
52,far-from-aligned,far-anchor,2,10,2,25,35
52,far-from-aligned,far-anchor,2,11,2,25,36
52,far-from-aligned,far-anchor,2,11,2,100,37
52,far-from-aligned,far-anchor,2,10,2,100,38
52,far-from-aligned,far-anchor,2,9,2,100,39
52,far-from-aligned,far-anchor,2,8,2,100,40
52,far-from-aligned,far-anchor,2,7,2,100,41
52,far-from-aligned,far-anchor,2,6,2,100,42
52,far-from-aligned,far-anchor,2,5,2,100,43
52,near-aligned,far-anchor,2,4,2,100,44
52,near-aligned,far-anchor,2,3,2,100,45
52,near-aligned,far-anchor,2,2,2,100,46
52,near-aligned,far-anchor,2,1,2,100,47
52,aligned,far-anchor,2,0,2,100,48
53,aligned,far-anchor,3,0,2,0,0
53,near-aligned,far-anchor,3,1,2,0,1
53,near-aligned,far-anchor,3,2,2,0,2
53,near-aligned,far-anchor,3,3,2,0,3
53,near-aligned,far-anchor,3,4,2,0,4
53,far-from-aligned,far-anchor,3,5,2,0,5
53,far-from-aligned,far-anchor,3,6,2,0,6
53,far-from-aligned,far-anchor,3,7,2,0,7
53,far-from-aligned,far-anchor,3,8,2,0,8
53,far-from-aligned,far-anchor,3,9,2,0,9
53,far-from-aligned,far-anchor,3,10,2,0,10
53,far-from-aligned,far-anchor,3,11,2,0 and 75,11
53,far-from-aligned,far-anchor,3,10,2,75,12
53,far-from-aligned,far-anchor,3,9,2,75,13
53,far-from-aligned,far-anchor,3,8,2,75,14
53,far-from-aligned,far-anchor,3,7,2,75,15
53,far-from-aligned,far-anchor,3,6,2,75,16
53,far-from-aligned,far-anchor,3,5,2,75,17
53,near-aligned,far-anchor,3,4,2,75,18
53,near-aligned,far-anchor,3,3,2,75,19
53,near-aligned,far-anchor,3,2,2,75,20
53,near-aligned,far-anchor,3,1,2,75,21
53,aligned,far-anchor,3,0,2,75,22
53,near-aligned,far-anchor,3,1,2,25,24
53,aligned,far-anchor,3,0,2,25,25
53,near-aligned,far-anchor,3,2,2,25,27
53,near-aligned,far-anchor,3,3,2,25,28
53,near-aligned,far-anchor,3,4,2,25,29
53,far-from-aligned,far-anchor,3,5,2,25,30
53,far-from-aligned,far-anchor,3,6,2,25,31
53,far-from-aligned,far-anchor,3,7,2,25,32
53,far-from-aligned,far-anchor,3,8,2,25,33
53,far-from-aligned,far-anchor,3,9,2,25,34
53,far-from-aligned,far-anchor,3,10,2,25,35
53,far-from-aligned,far-anchor,3,11,2,25 and 100,36
53,far-from-aligned,far-anchor,3,10,2,100,37
53,far-from-aligned,far-anchor,3,9,2,100,38
53,far-from-aligned,far-anchor,3,8,2,100,39
53,far-from-aligned,far-anchor,3,7,2,100,40
53,far-from-aligned,far-anchor,3,6,2,100,41
53,far-from-aligned,far-anchor,3,5,2,100,42
53,near-aligned,far-anchor,3,4,2,100,43
53,near-aligned,far-anchor,3,3,2,100,44
53,near-aligned,far-anchor,3,2,2,100,45
53,near-aligned,far-anchor,3,1,2,100,46
53,aligned,far-anchor,3,0,2,100,47
54,aligned,far-anchor,4,0,1,0,0
54,near-aligned,far-anchor,4,1,1,0,1
54,near-aligned,far-anchor,4,2,1,0,2
54,near-aligned,far-anchor,4,3,1,0,3
54,near-aligned,far-anchor,4,4,1,0,4
54,far-from-aligned,far-anchor,4,5,1,0,5
54,far-from-aligned,far-anchor,4,6,1,0,6
54,far-from-aligned,far-anchor,4,7,1,0,7
54,far-from-aligned,far-anchor,4,8,1,0,8
54,far-from-aligned,far-anchor,4,9,1,0,9
54,far-from-aligned,far-anchor,4,10,1,0,10
54,far-from-aligned,far-anchor,4,10,1,75,11
54,far-from-aligned,far-anchor,4,9,1,75,12
